1994,7,5,2058
1994,7,6,2084
1994,7,7,2072
1994,7,8,2063
1994,7,9,2030
1994,7,10,1919
1994,7,11,1899
1994,7,12,1858
1994,7,13,1861
1994,7,14,1881
1994,7,15,1872
1994,7,16,1936
1994,7,17,1882
1994,7,18,1874
1994,7,19,1974
1994,7,20,2112
1994,7,21,2143
1994,7,22,2010
1994,7,23,2063
1994,7,24,2160
1994,7,25,2110
1994,7,26,1880
1994,7,27,1952
1994,7,28,1951
1994,7,29,1841
1994,7,30,2011
1994,7,31,1946
1994,8,1,1834
1994,8,2,2116
1994,8,3,2203
1994,8,4,2022
1994,8,5,1900
1994,8,6,2001
1994,8,7,2004
1994,8,8,2109
1994,8,9,2086
1994,8,10,2000
1994,8,11,2187
1994,8,12,2303
1994,8,13,2175
1994,8,14,2278
1994,8,15,2334
1994,8,16,2116
1994,8,17,2247
1994,8,18,2364
1994,8,19,2424
1994,8,20,2261
1994,8,21,2212
1994,8,22,2363
1994,8,23,2239
1994,8,24,2177
1994,8,25,2128
1994,8,26,2137
1994,8,27,2108
1994,8,28,1829
1994,8,29,1739
1994,8,30,1599
1994,8,31,1874
1994,9,1,1990
1994,9,2,1980
1994,9,3,1990
1994,9,4,2128
1994,9,5,2165
1994,9,6,2264
1994,9,7,2294
1994,9,8,2175
1994,9,9,2054
1994,9,10,1802
1994,9,11,1835
1994,9,12,2014
1994,9,13,1910
1994,9,14,1680
1994,9,15,1668
1994,9,16,1551
1994,9,17,1556
1994,9,18,1588
1994,9,19,1561
1994,9,20,1573
1994,9,21,1698
1994,9,22,1812
1994,9,23,1989
1994,9,24,1998
1994,9,25,1959
1994,9,26,2037
1994,9,27,2191
1994,9,28,2114
1994,9,29,2134
1994,9,30,2378
1994,10,1,2220
1994,10,2,1756
1994,10,3,1657
1994,10,4,1627
1994,10,5,1627
1994,10,6,1577
1994,10,7,1288
1994,10,8,1432
1994,10,9,1774
1994,10,10,1814
1994,10,11,1794
1994,10,12,1716
1994,10,13,1776
1994,10,14,1829
1994,10,15,1826
1994,10,16,1885
1994,10,17,1838
1994,10,18,1762
1994,10,19,1878
1994,10,20,1953
1994,10,21,1860
1994,10,22,1816
1994,10,23,1899
1994,10,24,2004
1994,10,25,1939
1994,10,26,1856
1994,10,27,1837
1994,10,28,1832
1994,10,29,1800
1994,10,30,1767
1994,10,31,1727
1994,11,1,1692
1994,11,2,1662
1994,11,3,1644
1994,11,4,1493
1994,11,5,1418
1994,11,6,1601
1994,11,7,1784
1994,11,8,1809
1994,11,9,1750
1994,11,10,1856
1994,11,11,1950
1994,11,12,1914
1994,11,13,1806
1994,11,14,1767
1994,11,15,1869
1994,11,16,1857
1994,11,17,1979
1994,11,18,1975
1994,11,19,2027
1994,11,20,1972
1994,11,21,1819
1994,11,22,1806
1994,11,23,1848
1994,11,24,1786
1994,11,25,1838
1994,11,26,1918
1994,11,27,1840
1994,11,28,1861
1994,11,29,1867
1994,11,30,1843
1994,12,1,1869
1994,12,2,2025
1994,12,3,2178
1994,12,4,2107
1994,12,5,1952
1994,12,6,1828
1994,12,7,1904
1994,12,8,1897
1994,12,9,1847
1994,12,10,1825
1994,12,11,1812
1994,12,12,1896
1994,12,13,1928
1994,12,14,1920
1994,12,15,1922
1994,12,16,1935
1994,12,17,1951
1994,12,18,1948
1994,12,19,1899
1994,12,20,1860
1994,12,21,1900
1994,12,22,1924
1994,12,23,1875
1994,12,24,1828
1994,12,25,1813
1994,12,26,1740
1994,12,27,1858
1994,12,28,1968
1994,12,29,1908
1994,12,30,2003
1994,12,31,1949
1995,1,1,1792
1995,1,2,1871
1995,1,3,1889
1995,1,4,1755
1995,1,5,1719
1995,1,6,1725
1995,1,7,1777
1995,1,8,1764
1995,1,9,1756
1995,1,10,1785
1995,1,11,1798
1995,1,12,1806
1995,1,13,1790
1995,1,14,1784
1995,1,15,1781
1995,1,16,1832
1995,1,17,1847
1995,1,18,1782
1995,1,19,1865
1995,1,20,1823
1995,1,21,1716
1995,1,22,1737
1995,1,23,1776
1995,1,24,1824
1995,1,25,1880
1995,1,26,1795
1995,1,27,1689
1995,1,28,1609
1995,1,29,1574
1995,1,30,1489
1995,1,31,1461
1995,2,1,1496
1995,2,2,1626
1995,2,3,1721
1995,2,4,1729
1995,2,5,1893
1995,2,6,1881
1995,2,7,1615
1995,2,8,1616
1995,2,9,1599
1995,2,10,1507
1995,2,11,1546
1995,2,12,1677
1995,2,13,1723
1995,2,14,1805
1995,2,15,1698
1995,2,16,1856
1995,2,17,1812
1995,2,18,1691
1995,2,19,1736
1995,2,20,1706
1995,2,21,1651
1995,2,22,1584
1995,2,23,1611
1995,2,24,1652
1995,2,25,1644
1995,2,26,1592
1995,2,27,1547
1995,2,28,1589
1995,3,1,1660
1995,3,2,1630
1995,3,3,1557
1995,3,4,1629
1995,3,5,1733
1995,3,6,1635
1995,3,7,1630
1995,3,8,1809
1995,3,9,1876
1995,3,10,1798
1995,3,11,1707
1995,3,12,1618
1995,3,13,1496
1995,3,14,1468
1995,3,15,1585
1995,3,16,1694
1995,3,17,1728
1995,3,18,1665
1995,3,19,1623
1995,3,20,1707
1995,3,21,1711
1995,3,22,1642
1995,3,23,1641
1995,3,24,1720
1995,3,25,1652
1995,3,26,1532
1995,3,27,1515
1995,3,28,1586
1995,3,29,1651
1995,3,30,1612
1995,3,31,1620
1995,4,1,1681
1995,4,2,1662
1995,4,3,1643
1995,4,4,1693
1995,4,5,1706
1995,4,6,1672
1995,4,7,1668
1995,4,8,1725
1995,4,9,1766
1995,4,10,1758
1995,4,11,1732
1995,4,12,1723
1995,4,13,1731
1995,4,14,1732
1995,4,15,1721
1995,4,16,1763
1995,4,17,1771
1995,4,18,1742
1995,4,19,1721
1995,4,20,1703
1995,4,21,1705
1995,4,22,1697
1995,4,23,1691
1995,4,24,1696
1995,4,25,1768
1995,4,26,1775
1995,4,27,1799
1995,4,28,1807
1995,4,29,1735
1995,4,30,1852
1995,5,1,1953
1995,5,2,1881
1995,5,3,1769
1995,5,4,1689
1995,5,5,1783
1995,5,6,1883
1995,5,7,1787
1995,5,8,1713
1995,5,9,1723
1995,5,10,1731
1995,5,11,1764
1995,5,12,1737
1995,5,13,1739
1995,5,14,1758
1995,5,15,1651
1995,5,16,1648
1995,5,17,1675
1995,5,18,1674
1995,5,19,1731
1995,5,20,1724
1995,5,21,1586
1995,5,22,1596
1995,5,23,1614
1995,5,24,1660
1995,5,25,1743
1995,5,26,1884
1995,5,27,1940
1995,5,28,1935
1995,5,29,1969
1995,5,30,1970
1995,5,31,1905
1995,6,1,1874
1995,6,2,1869
1995,6,3,1850
1995,6,4,1833
1995,6,5,1848
1995,6,6,1854
1995,6,7,1883
1995,6,8,1881
1995,6,9,1867
1995,6,10,1853
1995,6,11,1890
1995,6,12,1905
1995,6,13,1919
1995,6,14,1981
1995,6,15,1993
1995,6,16,1950
1995,6,17,1927
1995,6,18,1896
1995,6,19,1923
1995,6,20,1962
1995,6,21,1958
1995,6,22,1938
1995,6,23,1942
1995,6,24,2016
1995,6,25,2085
1995,6,26,2062
1995,6,27,2028
1995,6,28,1966
1995,6,29,1922
1995,6,30,1977
1995,7,1,1993
1995,7,2,1976
1995,7,3,2005
1995,7,4,1975
1995,7,5,1945
1995,7,6,1940
1995,7,7,1891
1995,7,8,1795
1995,7,9,1950
1995,7,10,2013
1995,7,11,1908
1995,7,12,1843
1995,7,13,1922
1995,7,14,1971
1995,7,15,1975
1995,7,16,1988
1995,7,17,1997
1995,7,18,2069
1995,7,19,2125
1995,7,20,2150
1995,7,21,2171
1995,7,22,2077
1995,7,23,1898
1995,7,24,1812
1995,7,25,1801
1995,7,26,1807
1995,7,27,1850
1995,7,28,1874
1995,7,29,1832
1995,7,30,1831
1995,7,31,1871
1995,8,1,1955
1995,8,2,1942
1995,8,3,1918
1995,8,4,1980
1995,8,5,1983
1995,8,6,1925
1995,8,7,1839
1995,8,8,1799
1995,8,9,1843
1995,8,10,1834
1995,8,11,1883
1995,8,12,2070
1995,8,13,2096
1995,8,14,2100
1995,8,15,2077
1995,8,16,1996
1995,8,17,2017
1995,8,18,2072
1995,8,19,2157
1995,8,20,2135
1995,8,21,2198
1995,8,22,2138
1995,8,23,2098
1995,8,24,2042
1995,8,25,2047
1995,8,26,2060
1995,8,27,2019
1995,8,28,2062
1995,8,29,2243
1995,8,30,2239
1995,8,31,2036
1995,9,1,1898
1995,9,2,1845
1995,9,3,1771
1995,9,4,1864
1995,9,5,1859
1995,9,6,1752
1995,9,7,1636
1995,9,8,1602
1995,9,9,1657
1995,9,10,1921
1995,9,11,2001
1995,9,12,1889
1995,9,13,1858
1995,9,14,1949
1995,9,15,2076
1995,9,16,2005
1995,9,17,1855
1995,9,18,1860
1995,9,19,1937
1995,9,20,2072
1995,9,21,2028
1995,9,22,2033
1995,9,23,2153
1995,9,24,2187
1995,9,25,2106
1995,9,26,1965
1995,9,27,1906
1995,9,28,1640
1995,9,29,1511
1995,9,30,1651
1995,10,1,1717
1995,10,2,1686
1995,10,3,1680
1995,10,4,1689
1995,10,5,1688
1995,10,6,1686
1995,10,7,1614
1995,10,8,1524
1995,10,9,1597
1995,10,10,1572
1995,10,11,1588
1995,10,12,1595
1995,10,13,1586
1995,10,14,1632
1995,10,15,1663
1995,10,16,1678
1995,10,17,1600
1995,10,18,1561
1995,10,19,1749
1995,10,20,1851
1995,10,21,1807
1995,10,22,1830
1995,10,23,1796
1995,10,24,1786
1995,10,25,1863
1995,10,26,1847
1995,10,27,1825
1995,10,28,1869
1995,10,29,1781
1995,10,30,1695
1995,10,31,2036
1995,11,1,2085
1995,11,2,1937
1995,11,3,1944
1995,11,4,1827
1995,11,5,1672
1995,11,6,1687
1995,11,7,1753
1995,11,8,1830
1995,11,9,1751
1995,11,10,1796
1995,11,11,1885
1995,11,12,1785
1995,11,13,1793
1995,11,14,1726
1995,11,15,1727
1995,11,16,1787
1995,11,17,1720
1995,11,18,1564
1995,11,19,1573
1995,11,20,1684
1995,11,21,1682
1995,11,22,1612
1995,11,23,1497
1995,11,24,1567
1995,11,25,1686
1995,11,26,1592
1995,11,27,1692
1995,11,28,1763
1995,11,29,1948
1995,11,30,2158
1995,12,1,2239
1995,12,2,2067
1995,12,3,1957
1995,12,4,1934
1995,12,5,1808
1995,12,6,1970
1995,12,7,2137
1995,12,8,2029
1995,12,9,1921
1995,12,10,1900
1995,12,11,1966
1995,12,12,1790
1995,12,13,1685
1995,12,14,1677
1995,12,15,1655
1995,12,16,1634
1995,12,17,1743
1995,12,18,1713
1995,12,19,1481
1995,12,20,1424
1995,12,21,1607
1995,12,22,1703
1995,12,23,1684
1995,12,24,1662
1995,12,25,1600
1995,12,26,1610
1995,12,27,1573
1995,12,28,1552
1995,12,29,1627
1995,12,30,1687
1995,12,31,1664
1996,1,1,1781
1996,1,2,1926
1996,1,3,1986
1996,1,4,2036
1996,1,5,1939
1996,1,6,1835
1996,1,7,1730
1996,1,8,1683
1996,1,9,1712
1996,1,10,1677
1996,1,11,1691
1996,1,12,1790
1996,1,13,1869
1996,1,14,1923
1996,1,15,1874
1996,1,16,1781
1996,1,17,1840
1996,1,18,1873
1996,1,19,1916
1996,1,20,1875
1996,1,21,1764
1996,1,22,1775
1996,1,23,1862
1996,1,24,1872
1996,1,25,1758
1996,1,26,1639
1996,1,27,1662
1996,1,28,1839
1996,1,29,1908
1996,1,30,1972
1996,1,31,2053
1996,2,1,1949
1996,2,2,1874
1996,2,3,1753
1996,2,4,1715
1996,2,5,1863
1996,2,6,1860
1996,2,7,1770
1996,2,8,1747
1996,2,9,1767
1996,2,10,1733
1996,2,11,1684
1996,2,12,1656
1996,2,13,1677
1996,2,14,1603
1996,2,15,1622
1996,2,16,1723
1996,2,17,1773
1996,2,18,1846
1996,2,19,1977
1996,2,20,1882
1996,2,21,1743
1996,2,22,1668
1996,2,23,1597
1996,2,24,1731
1996,2,25,1859
1996,2,26,1904
1996,2,27,1958
1996,2,28,1924
1996,2,29,1659
1996,3,1,1638
1996,3,2,1588
1996,3,3,1562
1996,3,4,1786
1996,3,5,1655
1996,3,6,1584
1996,3,7,1697
1996,3,8,1860
1996,3,9,1811
1996,3,10,1785
1996,3,11,1796
1996,3,12,1807
1996,3,13,1851
1996,3,14,1907
1996,3,15,1984
1996,3,16,1962
1996,3,17,1809
1996,3,18,1702
1996,3,19,1621
1996,3,20,1638
1996,3,21,1762
1996,3,22,1885
1996,3,23,1916
1996,3,24,1833
1996,3,25,1777
1996,3,26,1840
1996,3,27,2049
1996,3,28,1988
1996,3,29,1742
1996,3,30,1611
1996,3,31,1567
1996,4,1,1646
1996,4,2,1704
1996,4,3,1709
1996,4,4,1723
1996,4,5,1792
1996,4,6,1737
1996,4,7,1667
1996,4,8,1698
1996,4,9,1681
1996,4,10,1655
1996,4,11,1688
1996,4,12,1731
1996,4,13,1714
1996,4,14,1659
1996,4,15,1651
1996,4,16,1703
1996,4,17,1690
1996,4,18,1595
1996,4,19,1578
1996,4,20,1659
1996,4,21,1656
1996,4,22,1687
1996,4,23,1724
1996,4,24,1695
1996,4,25,1668
1996,4,26,1696
1996,4,27,1692
1996,4,28,1690
1996,4,29,1708
1996,4,30,1654
1996,5,1,1629
1996,5,2,1635
1996,5,3,1634
1996,5,4,1625
1996,5,5,1612
1996,5,6,1640
1996,5,7,1649
1996,5,8,1688
1996,5,9,1760
1996,5,10,1831
1996,5,11,1850
1996,5,12,1766
1996,5,13,1785
1996,5,14,1813
1996,5,15,1824
1996,5,16,1858
1996,5,17,1860
1996,5,18,1880
1996,5,19,1876
1996,5,20,1873
1996,5,21,1810
1996,5,22,1872
1996,5,23,1837
1996,5,24,1826
1996,5,25,1903
1996,5,26,1896
1996,5,27,1843
1996,5,28,1871
1996,5,29,1862
1996,5,30,1861
1996,5,31,1925
1996,6,1,1912
1996,6,2,1985
1996,6,3,2018
1996,6,4,1928
1996,6,5,1803
1996,6,6,1908
1996,6,7,1999
1996,6,8,2016
1996,6,9,1993
1996,6,10,1951
1996,6,11,1874
1996,6,12,1786
1996,6,13,1812
1996,6,14,1876
1996,6,15,1898
1996,6,16,1910
1996,6,17,1915
1996,6,18,1909
1996,6,19,1964
1996,6,20,2003
1996,6,21,1949
1996,6,22,1910
1996,6,23,2010
1996,6,24,2003
1996,6,25,2014
1996,6,26,2031
1996,6,27,1995
1996,6,28,1961
1996,6,29,1927
1996,6,30,1905
1996,7,1,1878
1996,7,2,1951
1996,7,3,2002
1996,7,4,1954
1996,7,5,1910
1996,7,6,1886
1996,7,7,1980
1996,7,8,2056
1996,7,9,1955
1996,7,10,1845
1996,7,11,1774
1996,7,12,1900
1996,7,13,2027
1996,7,14,2095
1996,7,15,2069
1996,7,16,2112
1996,7,17,2164
1996,7,18,2151
1996,7,19,2147
1996,7,20,2249
1996,7,21,2146
1996,7,22,2259
1996,7,23,2018
1996,7,24,2119
1996,7,25,2287
1996,7,26,2225
1996,7,27,2341
1996,7,28,2269
1996,7,29,2139
1996,7,30,2035
1996,7,31,2004
1996,8,1,1865
1996,8,2,1895
1996,8,3,2126
1996,8,4,2077
1996,8,5,1999
1996,8,6,2031
1996,8,7,2136
1996,8,8,2162
1996,8,9,2002
1996,8,10,1993
1996,8,11,2013
1996,8,12,1940
1996,8,13,2039
1996,8,14,2139
1996,8,15,2044
1996,8,16,2105
1996,8,17,2209
1996,8,18,2161
1996,8,19,2000
1996,8,20,1733
1996,8,21,1679
1996,8,22,1723
1996,8,23,1852
1996,8,24,1955
1996,8,25,2027
1996,8,26,2261
1996,8,27,2305
1996,8,28,2071
1996,8,29,1815
1996,8,30,1787
1996,8,31,1776
1996,9,1,1663
1996,9,2,1647
1996,9,3,1911
1996,9,4,1847
1996,9,5,1656
1996,9,6,1766
1996,9,7,1875
1996,9,8,1890
1996,9,9,2092
1996,9,10,2083
1996,9,11,1959
1996,9,12,1860
1996,9,13,1780
1996,9,14,1751
1996,9,15,1722
1996,9,16,1778
1996,9,17,1761
1996,9,18,1689
1996,9,19,1679
1996,9,20,1774
1996,9,21,1716
1996,9,22,1537
1996,9,23,1470
1996,9,24,1447
1996,9,25,1502
1996,9,26,1482
1996,9,27,1447
1996,9,28,1571
1996,9,29,1690
1996,9,30,1780
1996,10,1,1706
1996,10,2,1716
1996,10,3,1933
1996,10,4,1941
1996,10,5,2005
1996,10,6,2022
1996,10,7,1895
1996,10,8,1856
1996,10,9,1816
1996,10,10,1805
1996,10,11,1826
1996,10,12,1799
1996,10,13,1816
1996,10,14,1815
1996,10,15,1860
1996,10,16,1888
1996,10,17,1826
1996,10,18,1852
1996,10,19,1916
1996,10,20,1908
1996,10,21,1873
1996,10,22,1811
1996,10,23,1870
1996,10,24,1848
1996,10,25,1794
1996,10,26,1850
1996,10,27,1820
1996,10,28,1636
1996,10,29,1868
1996,10,30,2371
1996,10,31,2187
1996,11,1,1930
1996,11,2,1794
1996,11,3,1834
1996,11,4,1874
1996,11,5,1743
1996,11,6,1740
1996,11,7,1698
1996,11,8,1641
1996,11,9,1638
1996,11,10,1771
1996,11,11,2012
1996,11,12,2151
1996,11,13,1940
1996,11,14,1726
1996,11,15,1825
1996,11,16,1958
1996,11,17,1964
1996,11,18,1957
1996,11,19,1834
1996,11,20,1642
1996,11,21,1872
1996,11,22,2008
1996,11,23,1935
1996,11,24,1880
1996,11,25,1878
1996,11,26,1883
1996,11,27,1817
1996,11,28,1746
1996,11,29,1781
1996,11,30,1763
1996,12,1,1627
1996,12,2,1608
1996,12,3,1773
1996,12,4,1736
1996,12,5,1616
1996,12,6,1655
1996,12,7,1719
1996,12,8,1843
1996,12,9,1887
1996,12,10,1829
1996,12,11,1770
1996,12,12,1699
1996,12,13,1708
1996,12,14,1700
1996,12,15,1709
1996,12,16,1769
1996,12,17,1801
1996,12,18,1679
1996,12,19,1454
1996,12,20,1463
1996,12,21,1501
1996,12,22,1549
1996,12,23,1504
1996,12,24,1618
1996,12,25,1734
1996,12,26,1747
1996,12,27,1702
1996,12,28,1846
1996,12,29,1939
1996,12,30,1830
1996,12,31,1891
1997,1,1,1935
1997,1,2,1834
1997,1,3,1757
1997,1,4,1732
1997,1,5,1808
1997,1,6,1822
1997,1,7,1773
1997,1,8,1748
1997,1,9,1773
1997,1,10,1813
1997,1,11,1800
1997,1,12,1772
1997,1,13,1703
1997,1,14,1594
1997,1,15,1788
1997,1,16,1897
1997,1,17,1918
1997,1,18,1841
1997,1,19,1681
1997,1,20,1623
1997,1,21,1666
1997,1,22,1783
1997,1,23,1775
1997,1,24,1808
1997,1,25,1937
1997,1,26,1815
1997,1,27,1696
1997,1,28,1820
1997,1,29,1939
1997,1,30,1951
1997,1,31,1906
1997,2,1,1859
1997,2,2,1910
1997,2,3,1890
1997,2,4,1798
1997,2,5,1770
1997,2,6,1837
1997,2,7,1776
1997,2,8,1732
1997,2,9,1774
1997,2,10,1761
1997,2,11,1807
1997,2,12,1776
1997,2,13,1701
1997,2,14,1695
1997,2,15,1725
1997,2,16,1797
1997,2,17,1820
1997,2,18,1828
1997,2,19,1867
1997,2,20,1851
1997,2,21,1778
1997,2,22,1703
1997,2,23,1593
1997,2,24,1542
1997,2,25,1644
1997,2,26,1730
1997,2,27,1745
1997,2,28,1664
1997,3,1,1563
1997,3,2,1558
1997,3,3,1587
1997,3,4,1633
1997,3,5,1674
1997,3,6,1736
1997,3,7,1759
1997,3,8,1722
1997,3,9,1739
1997,3,10,1695
1997,3,11,1641
1997,3,12,1750
1997,3,13,1829
1997,3,14,1769
1997,3,15,1751
1997,3,16,1752
1997,3,17,1758
1997,3,18,1760
1997,3,19,1773
1997,3,20,1767
1997,3,21,1746
1997,3,22,1741
1997,3,23,1712
1997,3,24,1720
1997,3,25,1795
1997,3,26,1765
1997,3,27,1768
1997,3,28,1767
1997,3,29,1783
1997,3,30,1827
1997,3,31,1809
1997,4,1,1722
1997,4,2,1628
1997,4,3,1544
1997,4,4,1530
1997,4,5,1692
1997,4,6,1755
1997,4,7,1768
1997,4,8,1797
1997,4,9,1699
1997,4,10,1639
1997,4,11,1665
1997,4,12,1675
1997,4,13,1723
1997,4,14,1848
1997,4,15,2019
1997,4,16,1995
1997,4,17,1779
1997,4,18,1688
1997,4,19,1714
1997,4,20,1781
1997,4,21,1751
1997,4,22,1717
1997,4,23,1743
1997,4,24,1795
1997,4,25,1769
1997,4,26,1773
1997,4,27,1867
